Date;PX_LAST;PX_VOLUME
13.10.2021;18.64;#N/A N/A
12.10.2021;19.85;#N/A N/A
11.10.2021;20;#N/A N/A
08.10.2021;18.77;#N/A N/A
07.10.2021;19.54;#N/A N/A
06.10.2021;21;#N/A N/A
05.10.2021;21.3;#N/A N/A
04.10.2021;22.96;#N/A N/A
01.10.2021;21.15;#N/A N/A
30.09.2021;23.14;#N/A N/A
29.09.2021;22.56;#N/A N/A
28.09.2021;23.25;#N/A N/A
27.09.2021;18.76;#N/A N/A
24.09.2021;17.75;#N/A N/A
23.09.2021;18.63;#N/A N/A
22.09.2021;20.87;#N/A N/A
21.09.2021;24.36;#N/A N/A
20.09.2021;25.71;#N/A N/A
17.09.2021;20.81;#N/A N/A
16.09.2021;18.69;#N/A N/A
15.09.2021;18.18;#N/A N/A
14.09.2021;19.46;#N/A N/A
13.09.2021;19.37;#N/A N/A
10.09.2021;20.95;#N/A N/A
09.09.2021;18.8;#N/A N/A
08.09.2021;17.96;#N/A N/A
07.09.2021;18.14;#N/A N/A
03.09.2021;16.41;#N/A N/A
02.09.2021;16.41;#N/A N/A
01.09.2021;16.11;#N/A N/A
31.08.2021;16.48;#N/A N/A
30.08.2021;16.19;#N/A N/A
27.08.2021;16.39;#N/A N/A
26.08.2021;18.84;#N/A N/A
25.08.2021;16.79;#N/A N/A
24.08.2021;17.22;#N/A N/A
23.08.2021;17.15;#N/A N/A
20.08.2021;18.56;#N/A N/A
19.08.2021;21.67;#N/A N/A
18.08.2021;21.57;#N/A N/A
17.08.2021;17.91;#N/A N/A
16.08.2021;16.12;#N/A N/A
13.08.2021;15.45;#N/A N/A
12.08.2021;15.59;#N/A N/A
11.08.2021;16.06;#N/A N/A
10.08.2021;16.79;#N/A N/A
09.08.2021;16.72;#N/A N/A
06.08.2021;16.15;#N/A N/A
05.08.2021;17.28;#N/A N/A
04.08.2021;17.97;#N/A N/A
03.08.2021;18.04;#N/A N/A
02.08.2021;19.46;#N/A N/A
30.07.2021;18.24;#N/A N/A
29.07.2021;17.7;#N/A N/A
28.07.2021;18.31;#N/A N/A
27.07.2021;19.36;#N/A N/A
26.07.2021;17.58;#N/A N/A
